subplot_id,plot_id,analyser_id,analyser_name,position_length,position_width,subplot_number,soil_type_id,soil_type_name,stone_class,permafrost,subplot_nitrogen,total_cover,vegetation_height_1,vegetation_height_2,vegetation_height_3,vegetation_height_4,biomass,subplot_carbon,subplot_ph,soil_depth,soil_temperature_1,soil_temperature_2,topography_id,topography_name,subplot_images,subplot_comments,moisture_id,moisture_name
2048,325,7,Sigurður H. Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,18,15,17,15,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 9664  Smáreitur: 9663  Jarðvegssýni: 9662  Auka: ,NA,3,Deiglendi
2049,325,7,Sigurður H. Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,25,19,9,11,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2050,325,7,Sigurður H. Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,20,19,15,15,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2051,325,7,Sigurður H. Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,20,20,21,26,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2053,326,7,Sigurður H. Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,33,34,30,27,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 9665  Smáreitur: 9666  Jarðvegssýni: 9667  Auka: ,NA,3,Deiglendi
2054,326,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,39,28,33,27,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2055,326,7,Sigurður H. Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,27,33,38,31,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2056,326,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,30,30,31,37,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2057,326,7,Sigurður H. Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,40,39,46,26,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 9670  Smáreitur: 9668  Jarðvegssýni: 9669  Auka: ,NA,3,Deiglendi
2058,326,7,Sigurður H. Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,34,42,40,27,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2059,326,7,Sigurður H. Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,45,35,45,36,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2060,326,7,Sigurður H. Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,27,33,28,31,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2080,329,7,Sigurður H. Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,20,18,15,19,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 9685  Smáreitur: 9686  Jarðvegssýni: 9687  Auka: ,NA,4,Þurrlendi
2081,329,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,7,18,11,16,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2082,329,7,Sigurður H. Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,14,15,13,12,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2083,329,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,15,7,20,15,NA,NA,NA,115,NA,NA,9,Hlíð,NA,NA,3,Deiglendi
2084,329,7,Sigurður H. Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,8,7,10,15,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 9690  Smáreitur: 9688  Jarðvegssýni: 9689  Auka: ,NA,4,Þurrlendi
2085,329,7,Sigurður H. Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,20,10,9,7,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2086,329,7,Sigurður H. Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,14,10,12,17,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2087,329,7,Sigurður H. Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,7,6,17,10,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2089,330,7,Sigurður H. Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,11,18,12,15,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 9691  Smáreitur: 9692  Jarðvegssýni: 9693  Auka: ,NA,3,Deiglendi
2090,330,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,20,17,40,27,NA,NA,NA,115,NA,NA,9,Hlíð,NA,NA,3,Deiglendi
2091,330,7,Sigurður H. Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,34,31,45,42,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2092,330,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,21,23,34,35,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2093,330,7,Sigurður H. Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,44,47,55,48,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 9696  Smáreitur: 9694  Jarðvegssýni: 9695  Auka: ,NA,3,Deiglendi
2094,330,7,Sigurður H. Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,28,50,30,30,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2095,330,7,Sigurður H. Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,30,24,32,31,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2096,330,7,Sigurður H. Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,20,41,39,21,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2099,331,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,40,45,65,72,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2100,331,7,Sigurður H. Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,14,26,23,15,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2101,331,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,61,76,72,63,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2103,331,7,Sigurður H. Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,37,19,29,26,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2104,331,7,Sigurður H. Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,35,30,38,38,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2105,331,7,Sigurður H. Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,48,29,67,65,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2161,338,7,Sigurður H. Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,45,33,50,57,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 9762  Smáreitur: 9763  Jarðvegssýni: 9764  Auka: ,NA,4,Þurrlendi
2162,338,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,45,38,57,63,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2164,338,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,54,48,50,38,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2168,338,7,Sigurður H. Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,35,37,36,32,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2170,339,7,Sigurður H. Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,97,2,2,3,7,NA,NA,NA,40,NA,NA,8,Toppur,Yfirlit: 9776  Smáreitur: 9772  Jarðvegssýni: 9778  Auka: ,NA,4,Þurrlendi
2171,339,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,6,2,8,2,NA,NA,NA,35,NA,NA,8,Toppur,NA,NA,4,Þurrlendi
2172,339,7,Sigurður H. Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,3,3,4,14,NA,NA,NA,30,NA,NA,8,Toppur,NA,NA,4,Þurrlendi
2173,339,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,2,2,2,4,NA,NA,NA,25,NA,NA,8,Toppur,NA,NA,4,Þurrlendi
2174,339,7,Sigurður H. Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,3,3,5,3,NA,NA,NA,30,NA,NA,8,Toppur,Yfirlit: 9782  Smáreitur: 9780  Jarðvegssýni: 9781  Auka: ,NA,4,Þurrlendi
2175,339,7,Sigurður H. Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,3,3,3,4,NA,NA,NA,30,NA,NA,8,Toppur,NA,NA,4,Þurrlendi
2176,339,7,Sigurður H. Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,3,3,6,13,NA,NA,NA,20,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2177,339,7,Sigurður H. Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,3,3,4,7,NA,NA,NA,25,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2179,340,7,Sigurður H. Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,99,0,3,3,3,NA,NA,NA,35,NA,NA,10,Jafnlendi,Yfirlit: 181  Smáreitur: 183  Jarðvegssýni: 184  Auka: ,NA,4,Þurrlendi
2180,340,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,2,2,3,2,NA,NA,NA,30,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2181,340,7,Sigurður H. Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,98,2,6,2,2,NA,NA,NA,40,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2182,340,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,98,2,2,2,4,NA,NA,NA,15,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
18015,2340,9,Borgþór Magnússon,NA,NA,0,NA,NA,NA,FALSE,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Þekja >90%,NA,NA
2183,340,7,Sigurður H. Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,4,2,5,2,NA,NA,NA,15,NA,NA,10,Jafnlendi,Yfirlit: 199  Smáreitur: 197  Jarðvegssýni: 198  Auka: ,NA,4,Þurrlendi
2184,340,7,Sigurður H. Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,2,6,6,2,NA,NA,NA,15,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
18016,2341,9,Borgþór Magnússon,NA,NA,0,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Þekju vantar,NA,NA
2197,342,7,Sigurður H. Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,2,2,2,8,NA,NA,NA,50,NA,NA,10,Jafnlendi,Yfirlit: 9806  Smáreitur: 9808  Jarðvegssýni: 9807  Auka: ,NA,4,Þurrlendi
2198,342,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,6,10,2,6,NA,NA,NA,20,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2199,342,7,Sigurður H. Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,4,2,4,5,NA,NA,NA,50,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2200,342,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,7,9,6,12,NA,NA,NA,70,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2201,342,7,Sigurður H. Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,8,2,8,2,NA,NA,NA,60,NA,NA,10,Jafnlendi,Yfirlit: 9811  Smáreitur: 9809  Jarðvegssýni: 9810  Auka: ,NA,4,Þurrlendi
2203,342,7,Sigurður H. Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,2,2,3,2,NA,NA,NA,30,NA,NA,8,Toppur,NA,NA,4,Þurrlendi
2204,342,7,Sigurður H. Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,5,5,5,5,NA,NA,NA,30,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2206,343,7,Sigurður H. Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,8,10,5,7,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 9820  Smáreitur: 9821  Jarðvegssýni: 9822  Auka: ,NA,4,Þurrlendi
2207,343,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,15,11,17,12,NA,NA,NA,115,NA,NA,7,Botn,NA,NA,4,Þurrlendi
2208,343,7,Sigurður H. Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,7,2,2,3,NA,NA,NA,115,NA,NA,8,Toppur,NA,NA,4,Þurrlendi
2209,343,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,15,15,2,2,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2210,343,7,Sigurður H. Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,10,9,7,10,NA,NA,NA,115,NA,NA,9,Hlíð,Yfirlit: 9825  Smáreitur: 9823  Jarðvegssýni: 9824  Auka: ,NA,4,Þurrlendi
2211,343,7,Sigurður H. Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,2,8,13,5,NA,NA,NA,115,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2212,343,7,Sigurður H. Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,4,15,16,6,NA,NA,NA,115,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2213,343,7,Sigurður H. Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,7,11,12,11,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2215,344,7,Sigurður H. Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,12,14,23,18,NA,NA,NA,115,NA,NA,9,Hlíð,Yfirlit: 9836  Smáreitur: 9837  Jarðvegssýni: 9838  Auka: ,NA,4,Þurrlendi
2216,344,7,Sigurður H. Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,10,13,29,13,NA,NA,NA,115,NA,NA,7,Botn,NA,NA,4,Þurrlendi
2217,344,7,Sigurður H. Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,6,13,12,9,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2218,344,7,Sigurður H. Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,8,9,8,9,NA,NA,NA,115,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2265,349,9,Borgþór Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,70,1,1,1,4,NA,NA,NA,20,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2266,349,9,Borgþór Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,75,0,1,5,8,NA,NA,NA,NA,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2267,349,9,Borgþór Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,65,3,6,5,2,NA,NA,NA,45,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
2269,350,9,Borgþór Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,23,28,28,21,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 100-0463  Smáreitur: 100-0470  Jarðvegssýni: 100-0471  Auka: ,NA,3,Deiglendi
2270,350,9,Borgþór Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,21,19,30,22,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2271,350,9,Borgþór Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,15,20,35,33,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2272,350,9,Borgþór Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,19,25,23,20,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2273,350,9,Borgþór Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,29,30,25,21,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 100-0473  Smáreitur: 100-0472  Jarðvegssýni:    Auka: ,NA,3,Deiglendi
2274,350,9,Borgþór Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,34,29,25,28,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2275,350,9,Borgþór Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,26,40,40,30,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2276,350,9,Borgþór Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,24,30,24,20,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
2296,353,9,Borgþór Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,5,5,7,1,NA,NA,NA,58,NA,NA,10,Jafnlendi,Yfirlit: 100-0430  Smáreitur: 100-0436  Jarðvegssýni: 100-0437  Auka: ,NA,4,Þurrlendi
2297,353,9,Borgþór Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,3,2,8,1,NA,NA,NA,42,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2298,353,9,Borgþór Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,1,4,1,1,NA,NA,NA,55,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2299,353,9,Borgþór Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,1,3,1,2,NA,NA,NA,53,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2300,353,9,Borgþór Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,3,1,6,3,NA,NA,NA,45,NA,NA,10,Jafnlendi,Yfirlit: 100-0440  Smáreitur: 100-0438  Jarðvegssýni: 100-0439  Auka: ,NA,4,Þurrlendi
2301,353,9,Borgþór Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,4,4,7,1,NA,NA,NA,45,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2302,353,9,Borgþór Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,2,1,8,1,NA,NA,NA,39,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2303,353,9,Borgþór Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,1,2,1,3,NA,NA,NA,45,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2359,360,9,Borgþór Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,7,13,14,9,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 100-0661  Smáreitur: 100-0667  Jarðvegssýni: 100-0668  Auka: ,NA,4,Þurrlendi
2360,360,9,Borgþór Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,5,12,15,7,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2361,360,9,Borgþór Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,30,25,7,18,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2362,360,9,Borgþór Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,8,12,20,8,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2363,360,9,Borgþór Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,5,22,13,11,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 100-0671  Smáreitur: 100-0669  Jarðvegssýni: 100-0670  Auka: ,NA,4,Þurrlendi
2364,360,9,Borgþór Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,29,35,32,39,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2365,360,9,Borgþór Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,9,10,14,21,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2366,360,9,Borgþór Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,21,15,18,12,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2377,362,9,Borgþór Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,14,16,8,16,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 100-0633  Smáreitur: 100-0639  Jarðvegssýni: 100-0640  Auka: ,NA,4,Þurrlendi
2378,362,9,Borgþór Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,1,8,7,20,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2379,362,9,Borgþór Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,18,12,15,16,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2380,362,9,Borgþór Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,17,14,26,15,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
18017,2342,9,Borgþór Magnússon,NA,NA,0,NA,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2381,362,9,Borgþór Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,12,15,10,17,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 100-0643  Smáreitur: 100-0641  Jarðvegssýni: 100-0642  Auka: ,NA,4,Þurrlendi
2382,362,9,Borgþór Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,16,13,10,5,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2383,362,9,Borgþór Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,19,18,11,11,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2384,362,9,Borgþór Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,7,15,11,10,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2386,363,9,Borgþór Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,1,4,2,1,NA,NA,NA,85,NA,NA,10,Jafnlendi,"Yfirlit: 100-0617,  Smáreitur: 100-0625  Jarðvegssýni: 100-0624  Auka: ",NA,4,Þurrlendi
2387,363,9,Borgþór Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,1,1,1,4,NA,NA,NA,100,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2388,363,9,Borgþór Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,1,1,1,1,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2389,363,9,Borgþór Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,1,1,3,1,NA,NA,NA,65,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2390,363,9,Borgþór Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,1,1,3,1,NA,NA,NA,31,NA,NA,10,Jafnlendi,Yfirlit: 100-0629  Smáreitur: 100-0628  Jarðvegssýni: 100-0626  Auka: ,NA,4,Þurrlendi
18168,2488,7,Sigurður H. Magnússon,NA,NA,0,NA,NA,NA,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2391,363,9,Borgþór Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,1,1,1,1,NA,NA,NA,38,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2392,363,9,Borgþór Magnússon,NA,NA,7,12,Áfoksjörð,NA,FALSE,NA,100,1,1,2,1,NA,NA,NA,65,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2393,363,9,Borgþór Magnússon,NA,NA,8,12,Áfoksjörð,NA,FALSE,NA,100,1,3,1,1,NA,NA,NA,65,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2395,364,9,Borgþór Magnússon,NA,NA,1,12,Áfoksjörð,NA,FALSE,NA,100,1,1,1,1,NA,NA,NA,55,NA,NA,10,Jafnlendi,Yfirlit: 100-0573  Smáreitur: 100-0581  Jarðvegssýni: 100-0582  Auka: ,NA,4,Þurrlendi
2396,364,9,Borgþór Magnússon,NA,NA,2,12,Áfoksjörð,NA,FALSE,NA,100,2,1,3,1,NA,NA,NA,40,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2397,364,9,Borgþór Magnússon,NA,NA,3,12,Áfoksjörð,NA,FALSE,NA,100,4,1,2,1,NA,NA,NA,15,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2398,364,9,Borgþór Magnússon,NA,NA,4,12,Áfoksjörð,NA,FALSE,NA,100,1,1,4,2,NA,NA,NA,63,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
2399,364,9,Borgþór Magnússon,NA,NA,5,12,Áfoksjörð,NA,FALSE,NA,100,1,2,3,1,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 100-0585  Smáreitur: 100-0583  Jarðvegssýni: 100-0584  Auka: ,NA,4,Þurrlendi
2400,364,9,Borgþór Magnússon,NA,NA,6,12,Áfoksjörð,NA,FALSE,NA,100,3,2,1,1,NA,NA,NA,10,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
