id,subplot_id,image_path,comments,insert_user,insert_time,update_user,update_time
865,19241,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/T05-4/586A4354.JPG.info,NA,nnv.valtyr,2022-11-03T16:21:21Z,NA,NA
866,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2744.JPEG.info,NA,nnv.valtyr,2022-11-04T09:32:50Z,NA,NA
867,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4466.JPG.info,NA,nnv.valtyr,2022-11-04T09:33:43Z,NA,NA
868,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4468.JPG.info,NA,nnv.valtyr,2022-11-04T09:33:46Z,NA,NA
869,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4469.JPG.info,NA,nnv.valtyr,2022-11-04T09:33:48Z,NA,NA
870,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4465.JPG.info,NA,nnv.valtyr,2022-11-04T09:33:50Z,NA,NA
871,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4470.JPG.info,NA,nnv.valtyr,2022-11-04T09:33:55Z,NA,NA
872,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4467.JPG.info,NA,nnv.valtyr,2022-11-04T09:33:57Z,NA,NA
873,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4472.JPG.info,NA,nnv.valtyr,2022-11-04T09:34:00Z,NA,NA
874,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4471.JPG.info,NA,nnv.valtyr,2022-11-04T09:34:03Z,NA,NA
875,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2746.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:06Z,NA,NA
876,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2747.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:11Z,NA,NA
877,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2745.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:14Z,NA,NA
878,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2750.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:17Z,NA,NA
879,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2749.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:20Z,NA,NA
880,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2748.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:20Z,NA,NA
881,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2753.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:32Z,NA,NA
882,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2752.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:35Z,NA,NA
883,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2751.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:38Z,NA,NA
884,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2754.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:41Z,NA,NA
885,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2763.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:46Z,NA,NA
886,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2761.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:48Z,NA,NA
887,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2765.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:50Z,NA,NA
888,19253,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/IMG_2764.JPEG.info,NA,nnv.valtyr,2022-11-04T09:34:54Z,NA,NA
889,19247,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4474.JPG.info,NA,nnv.valtyr,2022-11-04T09:35:20Z,NA,NA
890,19247,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4473.JPG.info,NA,nnv.valtyr,2022-11-04T09:35:20Z,NA,NA
891,19248,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4475.JPG.info,NA,nnv.valtyr,2022-11-04T09:35:50Z,NA,NA
892,19249,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4476.JPG.info,NA,nnv.valtyr,2022-11-04T09:36:42Z,NA,NA
893,19249,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4477.JPG.info,NA,nnv.valtyr,2022-11-04T09:36:50Z,NA,NA
894,19250,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4478.JPG.info,NA,nnv.valtyr,2022-11-04T09:37:20Z,NA,NA
895,19251,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4479.JPG.info,NA,nnv.valtyr,2022-11-04T09:37:44Z,NA,NA
896,19252,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4481.JPG.info,NA,nnv.valtyr,2022-11-04T09:37:50Z,NA,NA
897,19252,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM01/586A4480.JPG.info,NA,nnv.valtyr,2022-11-04T09:38:03Z,NA,NA
898,19260,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4490.JPG.info,NA,nnv.valtyr,2022-11-08T09:48:28Z,NA,NA
899,19260,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4488.JPG.info,NA,nnv.valtyr,2022-11-08T09:48:38Z,NA,NA
900,19260,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4487.JPG.info,NA,nnv.valtyr,2022-11-08T09:48:41Z,NA,NA
901,19260,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4489.JPG.info,NA,nnv.valtyr,2022-11-08T09:48:43Z,NA,NA
902,19260,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4486.JPG.info,NA,nnv.valtyr,2022-11-08T09:48:46Z,NA,NA
903,19260,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4483.JPG.info,NA,nnv.valtyr,2022-11-08T09:48:49Z,NA,NA
904,19260,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4484.JPG.info,NA,nnv.valtyr,2022-11-08T09:48:51Z,NA,NA
905,19260,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4485.JPG.info,NA,nnv.valtyr,2022-11-08T09:48:54Z,NA,NA
906,19259,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4498.JPG.info,NA,nnv.valtyr,2022-11-08T09:48:58Z,NA,NA
907,19259,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4499.JPG.info,NA,nnv.valtyr,2022-11-08T09:49:33Z,NA,NA
908,19258,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4497.JPG.info,NA,nnv.valtyr,2022-11-08T09:49:45Z,NA,NA
909,19257,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4495.JPG.info,NA,nnv.valtyr,2022-11-08T09:49:58Z,NA,NA
910,19257,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4496.JPG.info,NA,nnv.valtyr,2022-11-08T09:50:16Z,NA,NA
911,19256,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4493.JPG.info,NA,nnv.valtyr,2022-11-08T09:57:27Z,NA,NA
912,19256,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4494.JPG.info,NA,nnv.valtyr,2022-11-08T09:57:28Z,NA,NA
913,19255,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4492.JPG.info,NA,nnv.valtyr,2022-11-08T09:57:58Z,NA,NA
914,19254,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM02/586A4491.JPG.info,NA,nnv.valtyr,2022-11-08T09:58:28Z,NA,NA
915,19267,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4520.JPG.info,NA,nnv.valtyr,2022-11-08T10:46:47Z,NA,NA
916,19267,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4519.JPG.info,NA,nnv.valtyr,2022-11-08T10:46:50Z,NA,NA
917,19267,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4521.JPG.info,NA,nnv.valtyr,2022-11-08T10:46:53Z,NA,NA
918,19267,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4518.JPG.info,NA,nnv.valtyr,2022-11-08T10:46:57Z,NA,NA
919,19267,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4524.JPG.info,NA,nnv.valtyr,2022-11-08T10:46:58Z,NA,NA
920,19267,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4522.JPG.info,NA,nnv.valtyr,2022-11-08T10:47:03Z,NA,NA
921,19267,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4525.JPG.info,NA,nnv.valtyr,2022-11-08T10:47:06Z,NA,NA
922,19267,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4523.JPG.info,NA,nnv.valtyr,2022-11-08T10:47:10Z,NA,NA
923,19261,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4526.JPG.info,NA,nnv.valtyr,2022-11-08T10:47:28Z,NA,NA
924,19261,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4527.JPG.info,NA,nnv.valtyr,2022-11-08T10:47:56Z,NA,NA
925,19262,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4528.JPG.info,NA,nnv.valtyr,2022-11-08T10:47:58Z,NA,NA
926,19263,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4530.JPG.info,NA,nnv.valtyr,2022-11-08T10:48:13Z,NA,NA
927,19263,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4529.JPG.info,NA,nnv.valtyr,2022-11-08T10:48:17Z,NA,NA
928,19264,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4531.JPG.info,NA,nnv.valtyr,2022-11-08T10:48:28Z,NA,NA
929,19265,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4533.JPG.info,NA,nnv.valtyr,2022-11-08T10:49:28Z,NA,NA
930,19266,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4534.JPG.info,NA,nnv.valtyr,2022-11-08T10:49:41Z,NA,NA
931,19266,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM04/586A4535.JPG.info,NA,nnv.valtyr,2022-11-08T10:49:58Z,NA,NA
932,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4502.JPG.info,NA,nnv.valtyr,2022-11-09T13:36:10Z,NA,NA
933,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4501.JPG.info,NA,nnv.valtyr,2022-11-09T13:36:35Z,NA,NA
934,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4503.JPG.info,NA,nnv.valtyr,2022-11-09T13:36:38Z,NA,NA
935,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4500.JPG.info,NA,nnv.valtyr,2022-11-09T13:36:40Z,NA,NA
936,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4507.JPG.info,NA,nnv.valtyr,2022-11-09T13:36:40Z,NA,NA
937,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4504.JPG.info,NA,nnv.valtyr,2022-11-09T13:36:46Z,NA,NA
938,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4506.JPG.info,NA,nnv.valtyr,2022-11-09T13:36:48Z,NA,NA
939,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4505.JPG.info,NA,nnv.valtyr,2022-11-09T13:36:53Z,NA,NA
940,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/IMG_2786.JPEG.info,NA,nnv.valtyr,2022-11-09T13:36:57Z,NA,NA
941,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/IMG_2785.JPEG.info,NA,nnv.valtyr,2022-11-09T13:36:59Z,NA,NA
942,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/IMG_2784.JPEG.info,NA,nnv.valtyr,2022-11-09T13:37:02Z,NA,NA
943,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/IMG_2789.JPEG.info,NA,nnv.valtyr,2022-11-09T13:37:05Z,NA,NA
944,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/IMG_2788.JPEG.info,NA,nnv.valtyr,2022-11-09T13:37:08Z,NA,NA
945,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/IMG_2787.JPEG.info,NA,nnv.valtyr,2022-11-09T13:37:10Z,NA,NA
946,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/IMG_2791.JPEG.info,NA,nnv.valtyr,2022-11-09T13:37:10Z,NA,NA
947,19274,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/IMG_2790.JPEG.info,NA,nnv.valtyr,2022-11-09T13:37:15Z,NA,NA
948,19273,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4516.JPG.info,NA,nnv.valtyr,2022-11-09T13:38:09Z,NA,NA
949,19273,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4517.JPG.info,NA,nnv.valtyr,2022-11-09T13:38:10Z,NA,NA
950,19272,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4515.JPG.info,NA,nnv.valtyr,2022-11-09T13:39:27Z,NA,NA
951,19271,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4514.JPG.info,NA,nnv.valtyr,2022-11-09T13:39:36Z,NA,NA
952,19270,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4512.JPG.info,NA,nnv.valtyr,2022-11-09T13:39:40Z,NA,NA
953,19270,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4513.JPG.info,NA,nnv.valtyr,2022-11-09T13:39:47Z,NA,NA
954,19269,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4511.JPG.info,NA,nnv.valtyr,2022-11-09T13:40:10Z,NA,NA
956,19268,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4508.JPG.info,NA,nnv.valtyr,2022-11-09T13:41:57Z,NA,NA
957,19268,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/HRM06/586A4509.JPG.info,NA,nnv.valtyr,2022-11-09T13:42:06Z,NA,NA
958,19276,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3820.JPG.info,NA,nnv.valtyr,2022-11-10T09:49:56Z,NA,NA
959,19276,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3821.JPG.info,NA,nnv.valtyr,2022-11-10T09:50:05Z,NA,NA
960,19277,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3822.JPG.info,NA,nnv.valtyr,2022-11-10T09:53:46Z,NA,NA
961,19278,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3823.JPG.info,NA,nnv.valtyr,2022-11-10T09:54:35Z,NA,NA
963,19278,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3824.JPG.info,NA,nnv.valtyr,2022-11-10T10:02:00Z,NA,NA
964,19280,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3825.JPG.info,NA,nnv.valtyr,2022-11-10T10:02:35Z,NA,NA
965,19281,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3826.JPG.info,NA,nnv.valtyr,2022-11-10T10:03:13Z,NA,NA
966,19282,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3827.JPG.info,NA,nnv.valtyr,2022-11-10T10:03:22Z,NA,NA
967,19282,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3828.JPG.info,NA,nnv.valtyr,2022-11-10T10:03:31Z,NA,NA
968,19283,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3815.JPG.info,NA,nnv.valtyr,2022-11-10T10:04:05Z,NA,NA
969,19283,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3819.JPG.info,NA,nnv.valtyr,2022-11-10T10:04:11Z,NA,NA
970,19283,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3817.JPG.info,NA,nnv.valtyr,2022-11-10T10:04:14Z,NA,NA
971,19283,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3816.JPG.info,NA,nnv.valtyr,2022-11-10T10:04:15Z,NA,NA
972,19283,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3818.JPG.info,NA,nnv.valtyr,2022-11-10T10:04:18Z,NA,NA
973,19283,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3814.JPG.info,NA,nnv.valtyr,2022-11-10T10:04:21Z,NA,NA
1054,19313,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Austurland/Úthérað/AL-40-01/IMG_4332.JPG.info,NA,na.margret,2022-11-18T11:14:50Z,NA,NA
974,19283,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3812.JPG.info,NA,nnv.valtyr,2022-11-10T10:04:22Z,NA,NA
975,19283,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-06/586A3813.JPG.info,NA,nnv.valtyr,2022-11-10T10:04:25Z,NA,NA
976,18958,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-08/586A3846.JPG.info,NA,nnv.valtyr,2022-11-11T10:06:21Z,NA,NA
977,18958,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-08/586A3847.JPG.info,NA,nnv.valtyr,2022-11-11T10:06:51Z,NA,NA
978,19005,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-08/586A3839.JPG.info,NA,nnv.valtyr,2022-11-11T10:07:04Z,NA,NA
979,19005,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-08/586A3838.JPG.info,NA,nnv.valtyr,2022-11-11T10:07:07Z,NA,NA
980,19005,http://fotoware.ni.is/fotoweb/archives/5013-Voktun-Natturuverndarsvaeda/Landsvaedi/Nordvesturland/Lykilþættir/NV-41-08/586A3837.JPG.info,NA,nnv.valtyr,2022-11-11T10:07:09Z,NA,NA
